	Entity Name	Alternative Name	Tag	Reference
2520	Quen-gian-fu 	Si-ngan-fou	Location	Murray
2521	Quicksilver and sulphur potion		No	Yule
2522	Quills of the Ruc		No	Yule
2523	Quilon		Location	Yule
2524	Quin-sai		Location	Murray
2525	Qumadin	Camadi	Location	Yule
2526	Rabbanta		Person	Yule
2527	Rabelais		No	Yule
2528	Radloff		Person	Yule
2529	Rain-makers		No	Yule
2530	Rainald		No	Yule
2531	Rainy season		No	Yule
2532	Rajkot 		Location	Yule
2533	Rakka		No	Yule
2534	Rama Kamheng		Person	Yule
2535	Rameshwaram		Location	Yule
2536	Ramnad		No	Yule
2537	Rampart of Gog and Magog		No	Yule
2538	Ramusio		Person	Yule
2539	Ramusio's collection of Voyages and Travels			Murray
2540	Ranking		No	Yule
2541	RaonanoRao		No	Yule
2542	Rapson		No	Yule
2543	Ras Haili		No	Yule
2544	Rashíduddín		Person	Yule
2545	Ravenala tree		No	Yule
2546	Raw meat eaten		No	Yule
2547	Rawlinson		Person	Yule
2548	Reclus		No	Yule
2549	Red Sea		Location	Yule
2550	Red gold and red Tangas		No	Yule
2551	Red sect of Lamas		No	Yule
2552	Refraction		No	Yule
2553	Regains his liberty		Person	Murray
2554	Reindeer ridden		No	Yule
2555	Religion		No	Yule
2556	Remission of taxation by Kúblái		No	Yule
2557	Rennell		No	Yule
2558	Reobarle		Location	Murray
2559	Reobarles	Rúdbár	Location	Yule
2560	Revenue of Kinsay		No	Yule
2561	Rhinoceros 		No	Yule
2562	Rhinoceros of Sumatra			Murray
2563	Rhins		No	Yule
2564	Rhubarb		No	Yule
2565	Riant		No	Yule
2566	Ricci		No	Yule
2567	Rice		No	Yule
2568	Rice-wine		No	Yule
2569	Richard II		Person	Yule
2570	Richthofen		No	Yule
2571	Right and Left		No	Yule
2572	Rio Marabia		Location	Yule
2573	Roads radiating from Cambaluc		No	Yule
2574	Robbers in Persia		No	Yule
2575	Robbers River		Location	Yule
2576	Robes distributed by Kúblái		No	Yule
2577	Roborovsky		Person	Yule
2578	Rochefort		No	Yule
2579	Rockets		No	Yule
2580	Rockhill		No	Yule
2581	Rofia palm		No	Yule
2582	Rome		Location	Yule
2583	RoriBakkar		No	Yule
2584	Rosaries		No	Yule
2585	Rostof and Susdal		No	Yule
2586	Roth		No	Yule
2587	Rouble		No	Yule
2588	Roxana		Person	Yule
2589	Roze de lAçur		No	Yule
2590	Rubies		No	Yule
2591	Rubruquis		Person	Murray,Yule
2592	Ruby mines in Badakhshan		No	Yule
2593	Ruc	Rukh	No	Yule
2594	Rudder		No	Yule
2595	Rudra Deva		Person	Yule
2596	Rudrama Devi		Person	Yule
2597	Rukh		Person	Yule
2598	Rukhnuddin		Person	Yule
2599	Runiz		No	Yule
2600	RuomedamAhomet		Person	Yule
2601	Rupen		No	Yule
2602	Rupert		Person	Yule
2603	Russia			Murray,Yule
2604	Russians		No	Yule
2605	Rusticiano of Pisa		Person	Yule
2606	Rusticians		Person	Murray
2607	Rusták		No	Yule
2608	Ruyschs map		No	Yule
2609	Ráin		No	Yule
2610	Ráná Paramitás Woman Country		No	Yule
2611	Rúdbár-i-Lass		Location	Yule
2612	Rúdkhánah-i-Duzdi	Robbers River	Location	Yule
2613	Rúdkhánah-i-Shor	Salt River	Location	Yule
2614	Rúm		No	Yule
2615	Rüppells Table of Abyssinian kings		No	Yule
2616	Sa-van-fu 	Siang-yang-fou	Location	Murray
2617	Saadi		No	Yule
2618	Saba	Sava,Savah	Location	Murray,Yule
2619	Sabaste		Location	Yule
2620	Sable		No	Yule
2621	Sabreddin		No	Yule
2622	Sabzawur		No	Yule
2624	Sacchion 	Cha-tcheou	Location	Murray
2625	Sachiu	Sha-chau	No	Yule
2626	Sacrifices of people of Tangut		No	Yule
2627	Saffron		No	Yule
2628	Sagacity of sledge-dogs		No	Yule
2629	Sagamon Borcan		Person	Yule
2630	Sagatu		Person	Yule
2631	Saggio 		No	Yule
2632	Sago		No	Yule
2633	Saianfu		Location	Yule
2634	Saif Arad		Person	Yule
2635	Saifuddin Nazrat		Person	Yule
2636	Saimur	Chaul	No	Yule
2637	Sain Khan	 Batu	Person	Yule
2638	Saker falcons		No	Yule
2639	Sakta doctrines		No	Yule
2640	Sakya Muni	Sagamon Borcan	Person	Yule
2641	Salamander		No	Yule
2642	Salar	Ho-chau	No	Yule
2643	Salem		No	Yule
2644	Salghur		No	Yule
2645	Salsette 		Location	Yule
2646	Salt		Location	Murray,Yule
2647	Salwen 	LuKiang 	Location	Yule
2648	Samagar		Person	Yule
2649	Samara		Location	Yule
2650	Samarcan 	Samarcand,Samarkand	Location	Murray,Yule
2652	Sampson		No	Yule
2653	Samudra		No	Yule
2654	Samuel		Person	Yule
2655	Samána		No	Yule
2656	San Giovanni Grisostomo		Person	Yule
2657	San Lorenzo		Location	Yule
2658	Sandu		Location	Yule
2659	Sanf		Location	Yule
2660	Sanglich		Location	Yule
2661	Sangon		No	Yule
2662	SangMiau		Location	Yule
2663	Sangín		Location	Yule
2664	Sanitary effects of Mountain air		No	Yule
2665	Sanjar		Location	Yule
2666	Sankin Hoto		Person	Yule
2667	Sanuto of Torcelli		No	Yule
2668	Sappan wood		No	Yule
2669	SaptaShaila		No	Yule
2670	Sapurgan	Shibbergaun	Location	Murray,Yule
2671	Sar-i-kol		Location	Yule
2672	Saracanco	Saraichik	No	Yule
2673	Saracens		Organization	Murray,Yule
2674	Sarai	Sara	Location	Yule
2675	Saratov		No	Yule
2676	Sarbizan Pass		No	Yule
2677	Sardines		No	Yule
2678	Sarghalan 		Location	Yule
2679	Sarha		Location	Yule
2680	Sarhadd River		Location	Yule
2681	Sarsáti		No	Yule
2682	Sartach		Person	Murray
2683	Sartak		No	Yule
2684	Sassanian dynasty		No	Yule
2685	Sati		No	Yule
2686	Satin		No	Yule
2688	Savast	Siwas	Location	Yule
2689	Scanderoon		Location	Yule
2690	Scasem		No	Yule
2691	Scassem	Koondooz	Location	Murray
2692	Scherani		No	Yule
2693	Schiltberger		No	Yule
2694	Schindler		No	Yule
2695	Schlegel		Person	Yule
2696	Schmidt		NP	Yule
2697	Schuyler		No	Yule
2698	Schönborn		No	Yule
2699	Scidmore		No	Yule
2701	Scotra  	Socotra	Location	Murray,Yule
2702	Scythians		Organization	Murray
2703	Sea of Chin		Location	Yule
	Sea of England		Location	Yule
	Sea of Ghel	Sea of Ghelan	Location	Yule
	Sea of India		Location	Yule
	Sea of Rochelle		Location	Yule
	Sea of Sarain		Location	Yule
2704	Seal		No	Yule
2705	Sebaste		No	Yule
2706	Sebourc		No	Yule
2707	Sees of Latin Church		No	Yule
2708	Sefavíehs		No	Yule
2710	Seilan 	Ceylon	Location	Murray,Yule
2711	Self-decapitation		No	Yule
2712	Selitrennoyé Gorodok	Saltpetre Town	Location	Yule
2713	Seljukian dynasty		No	Yule
2714	Semal tree		No	Yule
2715	Semedo		No	Yule
2717	Semenat 	Sumnaut,Somnath 	Location	Murray,Yule
2718	Sempad		Person	Yule
2719	Sendal		No	Yule
2720	Sendemain		Person	Yule
2721	Sender Bandi Davar		Person	Yule
2722	Seneca		No	Yule
2723	Senecherim		Person	Yule
2724	Seni		No	Yule
2725	Sensin		No	Yule
2726	Sentemur		No	Yule
2727	Sepulchre of Adam		No	Yule
2728	Serano		No	Yule
2729	Serazi 	Shíráz	Location	Yule
2730	Serendib		No	Yule
2731	Sergamon Borcam			Murray
2732	Serpents		No	Yule
2733	Sertorius		No	Yule
2734	Sesamé		No	Yule
2735	Seths mission to Paradise		No	Yule
2736	Sevan Lake		Location	Yule
2737	Seven Arts		No	Yule
2738	Severtsoff		No	Yule
2739	Seyyed Barghash		Person	Yule
2740	Sha-chau	Sachin	Location	Yule
2741	Shabankara	Shawankára,Soncara	Location	Yule
2742	Shabar		Person	Yule
2743	Shadow		No	Yule
2744	Shah Abbas		Person	Yule
2745	Shah Werdy		No	Yule
2746	Shahr Mandi		Location	Yule
2747	Shahr-i-Babek		No	Yule
2748	Shahr-i-Nao	Siam	No	Yule
2749	Shaibani Khan		Person	Yule
2750	Shaikhs	Esheks	No	Yule
2751	Shakespeare		No	Yule
2752	Shamanism			Murray,Yule
2753	Shampath		No	Yule
2754	Shamsuddin Shamatrani		No	Yule
2755	Shamuthera		Location	Yule
2756	Shan	Laotian	No	Yule
2757	Shan-hai-kwan		No	Yule
2758	Shan-si		No	Yule
2759	Shan-tung		No	Yule
2760	Shanars of Tinnevelly		No	Yule
2761	Shandu		Location	Murray
2762	Shang-hai		No	Yule
2763	ShangkingFungking		No	Yule
2764	Shangtu	Shangdu,Chandu	Location	Murray,Yule
2765	Shangtu Keibung		No	Yule
2766	Shankárah	Shabankára,Soncara	Location	Yule
2767	Shao-hing-fu		No	Yule
2768	Shao-ling		No	Yule
2769	Shara-ul-buks		No	Yule
2770	Sharakhs		No	Yule
2771	Sharks and shark charmers		No	Yule
2772	Shauls		No	Yule
2773	Shaw		No	Yule
2774	Shawls of Kerman		No	Yule
2775	Shawánkára	Soncara	No	Yule
2776	Sheep		No	Yule
2777	Sheeps head given to horses		No	Yule
2778	Shehr		No	Yule
2779	Shehrizor	Kerkuk	No	Yule
2780	Shen-si		No	Yule
2781	Shenrabs		No	Yule
2782	Shentseu tribe		No	Yule
2783	Sheuping		No	Yule
2784	Shewá		No	Yule
2785	Shi-tsung		Person	Yule
2787	Shieng		No	Yule
2788	Shighnan	Syghinan	No	Yule
2789	Shighnan 		No	Yule
2790	Shikárgáh		No	Yule
2791	Shing-king		No	Yule
2792	Ships		No	Yule
2793	Shireghi		No	Yule
2794	Shirha		No	Yule
2795	Shirwan		No	Yule
2796	Shoa		No	Yule
2797	Shobaengs of Nicobar		No	Yule
2798	Shodja ed-din Kurshid		No	Yule
2799	ShorRud	Salt River	Location	Yule
2800	Shot of Military Engines		No	Yule
2801	Shpilevsky		No	Yule
2802	Shut up nations		No	Yule
2803	Shwéli 		Location	Yule
2804	Sháliát		No	Yule
2805	Shíráz	Cerazi	Location	Yule
2806	Shúlistán	Suolstan	No	Yule
2807	Shúls of Shauls		No	Yule
2808	Si Hia		No	Yule
2809	Si-fan		Organization	Murray
2810	Si-hu		No	Yule
2811	Si-ngan fu	Kenjanfu	No	Yule
2812	Si-ngan fu 		No	Yule
2813	Siam		Location	Yule
2814	Siang-yang-fu	Saianfu	Location	Yule
2815	Siberia		Location	Yule
2816	Sibree		No	Yule
2817	Sick men put to death and eaten by their friends		No	Yule
2818	Siddhárta		No	Yule
2819	Sidi Ali		No	Yule
2820	Sien	SienLo, SienLo-Kok,Siam, Locac	Location	Yule
2821	Sifan		No	Yule
2822	Sigatay		Location	Yule
2823	Sighelm		Person	Yule
2824	Sijistán		No	Yule
2825	Siju	Suthsian	No	Yule
2826	Sikintinju	Kien-chow	No	Yule
2827	Silesia		Location	Yule
2828	Silk		No	Yule
2829	Silver chairs		No	Yule
2830	Simon		No	Yule
2831	Simurgh		No	Yule
2832	Simúm		No	Yule
2833	Sin-din-fu	Tching-tou-fou	Location	Murray
2835	Sin-gui 	Sou-teheou-fou	Location	Murray
2836	Sinbad		Location	Yule
2837	Sind	SindhuSauvira	No	Yule
2838	Sindachu	Siuen-hwa fu	No	Yule
2839	Sindafu	Chengtu-fu	No	Yule
2840	SindhuSauvira	Sindh-Ságor	No	Yule
2841	Sindábúr	Goa	Location	Yule
2842	Singapore		Location	Yule
2843	Singkel		No	Yule
2844	Singphos		No	Yule
2845	Sings		No	Yule
2846	Singtur		Person	Yule
2847	Singuyli 	Cranganor	No	Yule
2848	Sinhopala 	Accambale	Person	Yule
2849	Sinju	Si-ning fu	No	Yule
2850	Sinju 		No	Yule
2851	Sinju-matu		No	Yule
2852	Sinope		No	Yule
2853	Sinugul 	Soui-tcheou	Location	Murray
2854	Sir-i-Chashma		No	Yule
2855	Sirikol		Location	Yule
2856	Sirocco			Murray
2857	Sis		No	Yule
2858	Sismondi			Murray
2859	Sitting in air		No	Yule
2860	Siu chau		No	Yule
2861	Siuen-hwa-fu		No	Yule
2862	Siva		No	Yule
2863	Sivas		No	Yule
2864	Siwastán		No	Yule
2865	Siwi		No	Yule
2866	Sixtus V		Person	Yule
2867	Siyurgutmish		No	Yule
2868	Sladen		No	Yule
2869	Slaves in Bengal		No	Yule
2870	Sledges		No	Yule
2871	Sleeping-mats		No	Yule
2872	Sluices of Grand Canal		No	Yule
2873	Smith		Person	Yule
2874	Sneezing		No	Yule
2876	Soer	Suhar	Location	Yule
2877	Sofala		Location	Yule
2878	Sogoman Borcan		Person	Yule
2879	Sol		No	Yule
2880	Soldaia		No	Yule
2881	Soldan		Person	Yule
2882	Soldurii		No	Yule
2883	Soli		Location	Yule
2884	Solomon		No	Yule
2885	Soltania		No	Yule
2887	Sonagar-pattanam		Location	Yule
2888	Soncara	Shawankára	Location	Yule
2889	Sondur and Condur 	Pulo Condore		Murray,Yule
2890	Sorcerers		No	Yule
2891	Sornau	Shahr-i-Nau	No	Yule
2892	Sotiates		Location	Yule
2893	Soucat		No	Yule
2894	Southey		No	Yule
2895	Spaan		No	Yule
2896	Spice		No	Yule
2897	Spice wood		No	Yule
2898	Spices in China		No	Yule
2899	Spikenard		No	Yule
2900	Spinello Aretini		No	Yule
2901	Spirit drawings and spiritual flowers		No	Yule
2902	Spirits haunting deserts		No	Yule
2903	Spiritualism in China		No	Yule
2904	Spittoons		No	Yule
2905	Spodium 	Spodos	No	Yule
2906	Sport and game		No	Yule
2907	Sposk		Location	Yule
2908	Springolds		No	Yule
2909	Springs		No	Yule
2910	Sprinkling of drink		No	Yule
2911	Squares at Kinsay		No	Yule
2912	SriThammarat		No	Yule
2913	SriVaikuntham		No	Yule
2914	Sse River		LO	Yule
2915	St. Anno of Cologne		No	Yule
2916	St. Barlaam and St. Josafat		No	Yule
2917	St. Barsauma		No	Yule
2918	St. Blasius 		No	Yule
2919	St. Brandon		No	Yule
2920	St. Buddha		No	Yule
2921	St. Epiphanius		No	Yule
2922	St. George		No	Yule
2923	St. Helena		No	Yule
2924	St. James Shrine		No	Yule
2925	St. John the Baptist		No	Yule
2926	St. Leonards Convent in Georgia		No	Yule
2927	St. Lewis		No	Yule
2928	St. Martin		No	Yule
2929	St. Marys Island		No	Yule
2930	St. Matthew		No	Yule
2931	St. Matthews Gospel		No	Yule
2932	St. Nina		No	Yule
2933	St. Sabbas at Acre		No	Yule
2934	St. Thomas		No	Yule
2935	St. Thomass Isle		No	Yule
2936	Stack		No	Yule
2937	Star Chart		No	Yule
2938	Star of Bethlehem		No	Yule
2939	Steamers on Yangtse-kiang		No	Yule
2940	Steel mines at Kermán		No	Yule
2941	Stefani		No	Yule
2942	Stein		Person	Yule
2943	Stiens of Cambodia		No	Yule
2944	Stirrups		No	Yule
2945	Stitched vessels		No	Yule
2946	Stockade erected by Polos party in Sumatra		No	Yule
2947	Stone		No	Yule
2948	Stones giving invulnerability		No	Yule
2949	Su-chau		Person	Yule
2950	Su-chau 	Suju	Person	Yule
2951	Su-tásh		No	Yule
2952	Submersion of part of Ceylon		No	Yule
2953	Subterraneous irrigation		No	Yule
2954	Suburbs of Cambaluc		No	Yule
2955	Subutai		Person	Yule
2956	Succiur 	Sou-tcheou	Location	Murray
2957	Suchnan 		Location	Yule
2958	Sudarium		No	Yule
2959	Sugar		No	Yule
2960	Suh-chau	Sukchur	No	Yule
2961	Suicides before an idol		No	Yule
2962	Sukchur		Location	Yule
2963	Sukkothai		No	Yule
2964	Sukum Kala		No	Yule
2965	Suleiman		Person	Yule
2966	Sulphur and quicksilver		No	Yule
2967	Sultan Shah		Person	Yule
2968	Sultaniah		No	Yule
2969	Sumatra		Location	Murray,Yule
2970	Sumatra 		Location	Yule
2971	Sumbawa		No	Yule
2972	Summers		Person	Yule
2973	Sumutala	Sumuntala	Location	Yule
2974	Sun and moon		No	Yule
2975	Sundar Fúlát 		Person	Yule
2976	Sundara Pandi Devar		Person	Yule
2977	Sung		Person	Yule
2978	Sunnis and Shias		No	Yule
2979	Suolstan	Shulistan	Location	Yule
2980	Superstitions in Tangut		No	Yule
2981	Survival		No	Yule
2982	SurRaja		No	Yule
2983	Sushun		Person	Yule
2984	Suttee			Murray
2985	Suttees in S. India		No	Yule
2986	Suákin		No	Yule
2987	Swans		No	Yule
2988	Swat		No	Yule
2989	Swi-fu		No	Yule
2990	Sword blades of India		No	Yule
2991	Syghinan		No	Yule
2992	Sykes		No	Yule
2993	Sylen	Ceylon	No	Yule
2994	Symbolical messages		No	Yule
2995	Syrian Christians		No	Yule
2996	Sze-chwan		No	Yule
2997	Sze-chwan 	Cheng-tu	No	Yule
2998	Szechényi		No	Yule
2999	Sálih		Person	Yule
3000	Sárdú Pass		No	Yule
3002	Sínkalán		No	Yule
3003	Sírján 	Shirján	No	Yule
3004	Síráf	Kish	No	Yule
3005	Sístán		No	Yule
3006	Súddhodhana		No	Yule
3007	Ta Tsing 		Location	Yule
3008	Ta-pa-Shan range		No	Yule
3009	Ta-tsien-lu		No	Yule
3010	Tabashir		No	Yule
3011	Tabbas		No	Yule
3012	Table of the Great Khan		No	Yule
3013	Tables		No	Yule
3014	Tablet		No	Yule
3015	Tablets of Authority		No	Yule
3016	Tabriz	Tauris	Location	Yule
3017	Tachindo		No	Yule
3018	Tacitus		Location	Yule
3019	Tactics		No	Yule
3020	Tacuin		No	Yule
3021	Tadinfu		No	Yule
3022	Taeping	Taiping	Location	Yule
3023	Taeping Insurrection and Devastations		No	Yule
3024	Taffetas		No	Yule
3025	Taft		Location	Yule
3026	Tafurs		No	Yule
3027	Tagachar		No	Yule
3028	Tagaung		No	Yule
3029	Tagharma Pass		Location	Yule
3030	Taghdúngbásh 		Location	Yule
3031	Tai-in-fu 	Tai-yuen-fou	Location	Murray
3032	Tai-kan	Khoolloom	Location	Murray
3033	Tai-tsu		Person	Yule
3034	Taianfu	Tai-yuan-fu	Person	Yule
3035	Taiani		No	Yule
3036	Taican		Location	Yule
3037	Taichau	Tigu	Location	Yule
3038	Taidu		Location	Yule
3039	Taikung		No	Yule
3040	Tailed men		No	Yule
3041	Tailors		No	Yule
3042	Taimúni tribe		No	Yule
3043	Taiting-fu	Tadinfu	No	Yule
3044	Taitong-fu		No	Yule
3045	Tajiks of Badakhshan		No	Yule
3046	Takfúr		No	Yule
3047	Takhtapul		No	Yule
3048	TaklaMakan		No	Yule
3049	Talains		No	Yule
3050	Talas 		Location	Yule
3051	Tali		No	Yule
3052	Talifu	Carajan	Location	Yule
3053	Talikan		Location	Yule
3054	Tallies		No	Yule
3055	Tam-pin-gui		Location	Murray
3056	Tamarind		No	Yule
3057	Tamerlan		No	Yule
3059	Tana 	Bombay,Azov	Location	Murray,Yule
3060	TanaMaiambu		Location	Yule
3061	TanaMalayu		Location	Yule
3062	Tanduc		Location	Yule
3063	Tangnu Oola		Location	Yule
3064	Tangut		Location	Murray,Yule
3065	Tangutan		No	Yule
3066	Tanjore		Location	Yule
3067	Tanpiju	Shaohing	No	Yule
3068	Tantras		No	Yule
3069	Tao-lin		Person	Yule
3070	Tao-sze	Taossé	No	Yule
3071	Taprobana		No	Yule
3072	Tarakai		No	Yule
3073	Tarantula		No	Yule
3074	Tarem		No	Yule
3075	Tares of the parable		No	Yule
3076	Tarmabala		No	Yule
3077	Tarok Man and Tarok Myo		No	Yule
3078	Tartar language		No	Yule
3079	Tartars		No	Yule
3080	Tartars driven out of China			Murray
3081	Tartary cloths		No	Yule
3082	Tarungares		Location	Yule
3083	Taríkh-i-Rashídí		No	Yule
3084	Tataríya coins		No	Yule
3085	Tathung		No	Yule
3086	Tattooing		No	Yule
3087	Tatu	Taichu	No	Yule
3088	Tatyang Khan		Person	Yule
3089	Tauris		Location	Yule
3090	Taurizi		Location	Yule
3091	Tawálisi		No	Yule
3092	Taxes		No	Yule
3093	Tchakiri Mondou	Modun	No	Yule
3094	Tea			Murray
3095	Tea trees in E. Tibet		No	Yule
3096	Tea-houses at Kingszé		No	Yule
3097	Tebet		Location	Yule
3098	Tedaldo		No	Yule
3099	Teeth		No	Yule
3100	Teflis		Location	Murray
3101	Tegana		Person	Yule
3102	Teghele		No	Yule
3103	Teimur	Temur	Person	Murray,Yule
3104	Tekla		No	Yule
3105	Tekrit		No	Yule
3106	Telingana		Location	Yule
3107	Telo Samawe		No	Yule
3108	Tembul	Betel	No	Yule
3109	Temkan		Person	Yule
3110	Temple		No	Yule
3111	Temples account of the Condor		No	Yule
3112	Temugin		Person	Murray
3113	Temujin		Person	Yule
3115	Tenduc		Location	Murray,Yule
3116	Tengri		No	Yule
3117	Tennasserim		No	Yule
3118	Tents		No	Yule
3119	Tents of  the great khan			Murray
3120	Terebinth		No	Yule
3121	Terra Australis		No	Yule
3122	Terra Mountains		No	Yule
3123	TeTsung		Person	Yule
3124	Thai		No	Yule
3125	Thai-yuanfu	Taianfu	No	Yule
3126	Thaigin		No	Yule
3127	Theft		No	Yule
3128	Theistic worship		No	Yule
3129	Thelasar		No	Yule
3130	Theobald		Person	Yule
3131	Theodorus		Person	Yule
3132	Theodosius the Great		Person	Yule
3133	Theophilus		Person	Yule
3134	Thian Shan		No	Yule
3135	Thianté-Kiun		No	Yule
3136	Thibet		Location	Murray
3137	Thin lEvêque		No	Yule
3139	Tholoman 	part of Yun-nan	Location	Murray,Yule
3140	Thomas		Person	Yule
3141	Thread		No	Yule
3142	Three kingdoms		No	Yule
3143	Threshold		No	Yule
3144	Thurán Shahs History of Hormuz		No	Yule
3145	Thévenot		No	Yule
3146	Ti-min-gui 	King-te-ching	Location	Murray
3147	Person	Tebet	Location	Yule
3148	Tibetan language and character		No	Yule
3149	Tibetans		No	Yule
3150	Tides in Hang-chau estuary		No	Yule
3151	Tierce		No	Yule
3152	Tiflis		No	Yule
3153	Tigado		No	Yule
3154	Tigers		No	Yule
3155	Tigris	Volga	Location	Yule
3157	Tiju		No	Yule
3158	Tiles		No	Yule
3159	Tiling		No	Yule
3160	Tilinga		Location	Yule
3161	Timur of Toumen		Person	Yule
3162	Timur the Great		No	Yule
3163	Timurids		No	Yule
3164	Tin-gui		Location	Murray
3165	Ting		No	Yule
3166	Tinju		No	Yule
3167	Tinnevelly		No	Yule
3168	Tithe on clothing material		No	Yule
3169	Tithing men		No	Yule
3170	Titus		Person	Yule
3171	Tjajya		No	Yule
3172	Toba race		No	Yule
3173	Toc-tai		Person	Murray
3175	Tod		Person	Yule
3176	Toddy		No	Yule
3177	Togan		Person	Yule
3178	Toghontemur		Person	Yule
3179	Toghrul I		Person	Yule
3180	Togrul Wang Khan		Person	Yule
3181	Toka Tumir		Person	Yule
3182	Toktai Khan	Toctai	Person	Yule
3183	Tokát		No	Yule
3184	Tolan-nur	Dolonnúr	No	Yule
3185	Toleto		Person	Yule
3186	Tolobuga		Person	Yule
3187	Toman 	Tuman	No	Yule
3188	Tongking		No	Yule
3189	Tonocain 	Daumghann	Location	Murray
3190	Tooth-relique of Buddha		No	Yule
3191	Torchi		Person	Yule
3192	Toris 	Tauris,Tabreez	Location	Murray
3193	Tornesel		No	Yule
3194	Toro 		Location	Yule
3195	Torshok		No	Yule
3196	Torture by constriction in raw hide		No	Yule
3197	Tournefort		No	Yule
3198	Tower and Bell Alarm at Peking		No	Yule
3199	Toyan		No	Yule
3200	Trade at Layas		No	Yule
3201	Trades in Manzi		No	Yule
3202	Transmigration		No	Yule
3203	Traps for fur animals		No	Yule
3204	Travancore		Location	Yule
3205	Travellers		Organization	Murray
3206	Treasure of Maabar kings		No	Yule
3207	Trebizond		Location	Yule
3208	Trebuchets		No	Yule
3209	Trees		No	Yule
3210	Trench		No	Yule
3211	Trevisano		No	Yule
3212	Trincomalee		No	Yule
3213	Tringano		No	Yule
3214	Trinkat		Person	Yule
3215	Tsin-tsun		No	Yule
3216	Tsiuan-chau		Location	Yule
3217	Tsongkhapa		Person	Yule
3218	Tsukuzi in Japan		No	Yule
3219	Tsung-ngan-hien		No	Yule
3220	Tsushima		Location	Yule
3221	Tsuan-chou		Location	Yule
3222	Tu Tsong		No	Yule
3223	Tu-fan		Location	Yule
3224	Tu-ku-hun		No	Yule
3225	Tuan		Person	Yule
3226	Tudai		Person	Yule
3227	TudaiMangku	Totamangu,Totamangul	Person	Yule
3228	Tughan		Person	Yule
3229	Tughlak Shah		Person	Yule
3230	Tuktuyai Khan		Person	Yule
3231	Tuli		Person	Yule
3232	Tuman		Location	Yule
3233	Tumba		No	Yule
3234	Tun-o-kain	Tunocain	Location	Yule
3235	Tung-chau	Tinju	No	Yule
3236	Tung-hwang-hien		Location	Yule
3237	Tung-kwan		Location	Yule
3238	Tung-an in Fokien		No	Yule
3239	Tunguses		No	Yule
3240	Tunny fish		No	Yule
3241	Turbit		No	Yule
3242	Turcomania		Location	Murray,Yule
3243	Turgaut		No	Yule
3244	Turkestan		Location	Murray
3245	Turkey	Great Turkey,Turkestan	Location	Yule
3246	Turkistan chiefs send mission to kings of India		No	Yule
3247	Turkmans and Turks		No	Yule
3248	Turks		No	Yule
3249	Turmeric		No	Yule
3250	Turner		Person	Yule
3251	Turquans		No	Yule
3252	Turquoises in Kermán		No	Yule
3253	Turtle doves		No	Yule
3254	Turumpak		Location	Yule
3255	Tutia	Tutty	No	Yule
3256	Tuticorin		No	Yule
3257	Tver		No	Yule
3258	Twelve		No	Yule
3259	Twigs or arrows		No	Yule
3260	Tylor		Person	Yule
3261	Tyuman		No	Yule
3262	Tyunju		Person	Yule
3263	Tzarev		No	Yule
3264	Tzaritzyn		No	Yule
3265	Tai Tsung		NP	Yule
3266	Taiching-Kwan		No	Yule
3267	Tang dynasty		No	Yule
3268	Tsang-chau		Person	Yule
3269	Tsi-nan-fu	Chinangli	No	Yule
3270	Tsi-ning-chau		No	Yule
3271	Tsien Tang		Location	Yule
3272	Tsien Tang 		Location	Yule
3273	Tsing-chau		No	Yule
3274	Tsing-ling range		No	Yule
3275	Táki-uddin		No	Yule
3276	Tánasi cloth		No	Yule
3277	Tánkíz Khan		Person	Yule
3278	Tásh Kurgán		No	Yule
3279	Tún		Location	Yule
3280	U-man and Pe-man 		No	Yule
3281	U-nya-Mwezi superstition		No	Yule
3282	Ucaca	Ukak,Ukek, Uwek	Location	Yule
3283	Uch-baligh		No	Yule
3284	UchMultán		No	Yule
3285	Udoe country		No	Yule
3286	Udong		No	Yule
3287	Udyána		No	Yule
3288	Ughim		Location	Murray
3289	Ughuz		Location	Yule
3290	Uighúr character		No	Yule
3291	Uighúrs		No	Yule
3292	Uiraca		No	Yule
3293	Uirad		No	Yule
3294	Ujjain		Location	Yule
3295	Ukak		No	Yule
3296	Ulakhai		No	Yule
3297	Ulan Muren	Red River	Location	Yule
3298	Ulatai	Oulatay	Person	Yule
3299	Ulugh Bagh		No	Yule
3300	Ulús		No	Yule
3301	Umbrellas		No	Yule
3302	Un-gui	Kia-hing	Location	Murray
3303	Un-quem	Ming-taing	Location	Murray
3304	Unc Can	Aung Khan	Person	Yule
3305	Ung	Ungkút	Location	Yule
3306	Ungrat 	Kungurat	Location	Yule
3307	Unicorn		No	Yule
3308	Unken		Location	Yule
3309	Unlucky hours		No	Yule
3310	Ural river		Location	Murray
3311	Urduja		Person	Yule
3312	Uriangkadai		No	Yule
3313	Uriangkút	Tunguses	No	Yule
3314	Urianhai		No	Yule
3315	Urumtsi		No	Yule
3316	Urzú		No	Yule
3317	Uspenskoye 		No	Yule
3318	Uttungadeva		Person	Yule
3319	Uwek		Location	Yule
3320	Uzbeg Khan of Sarai		No	Yule
3321	Uzbegs of Kunduz		No	Yule
3322	Uzun Tati		No	Yule
3323	Vair		No	Yule
3324	Valaghir 		Location	Yule
3325	Van 		Location	Yule
3326	Vanchu 	Wangchu	Person	Yule
3327	Varaegian		No	Yule
3328	Varaha Mihira		Location	Yule
3329	Vardoj		Location	Yule
